name,rank
Rubus_bigelovianus,species
Rubus_insignis,species
Rubus_nouletianus,species
Rubus_glandicaulis,species
Rubus_jibouensis,species
Rubus_chrysophyllus,species
Rubus_tilioides,species
Rubus_imitans,species
Rubus_saladiensis,species
Rubus_multivagus,species
Rubus_loretianus,species
Rubus_insularis,species
Rubus_erythrocaulon,species
Rubus_bifidus,species
Rubus_balticus,species
Rubus_closianus,species
Rubus_meionacanthus,species
Rubus_doyonensis,species
Rubus_acanthophyllos,species
Rubus_bloxamii,species
Rubus_ebudensis,species
Rubus_euplatyphyllos,species
Rubus_emarginatus,species
Rubus_masakii,species
Rubus_adenocladus,species
Rubus_distortifolius,species
Rubus_porphyromallos,species
Rubus_rufescens,species
Rubus_pseudochingii,species
Rubus_pyramidatus,species
Rubus_wisconsinensis,species
Rubus_eurybotrys,species
Rubus_lucensis,species
Rubus_nefrens,species
Rubus_tacitus,species
Rubus_politulus,species
Rubus_leptoclados,species
Rubus_fuscidulus,species
Rubus_tiliiformis,species
Rubus_corisopitensis,species
Rubus_gallofuscus,species
Rubus_aurensis,species
Rubus_ruborensis,species
Rubus_mortensenii,species
Rubus_lasiandrus,species
Rubus_ohmineanus,species
Rubus_charadzeae,species
Rubus_effrenatus,species
Rubus_obornyanus,species
Rubus_lefievrei,species
Rubus_orbifolius,species
Rubus_wimmeranus,species
Rubus_bicknellii,species
Rubus_exemptus,species
Rubus_rosaceifrons,species
Rubus_phaeoleucus,species
Rubus_chloroxylon,species
Rubus_jacens,species
Rubus_teretiramus,species
Rubus_rhombifrons,species
Rubus_gustafssonii,species
Rubus_signatus,species
Rubus_holzfussii,species
Rubus_adzharicus,species
Rubus_malagassus,species
Rubus_hispidulicaulis,species
Rubus_harzburgensis,species
Rubus_laconensis,species
Rubus_onsalaensis,species
Rubus_formosensis,species
Rubus_stimuleus,species
Rubus_kawakamii,species
Rubus_vestervicensis,species
Rubus_birmanicus,species
Rubus_glaucovirens,species
Rubus_cyri,species
Rubus_schistogenes,species
Rubus_thuringensis,species
Rubus_pumilus,species
Rubus_dolichophyllus,species
Rubus_pervarius,species
Rubus_horridicaulis,species
Rubus_bushii,species
Rubus_laevicaulis,species
Rubus_latifolius,species
Rubus_brachytrichus,species
Rubus_umbellifer,species
Rubus_briareus,species
Rubus_pinnatus,species
Rubus_erythrops,species
Rubus_argyropsis,species
Rubus_rubicundiflorus,species
Rubus_ferrugineus,species
Rubus_trichodes,species
Rubus_adenocomus,species
Rubus_platydactylus,species
Rubus_myricae,species
Rubus_pantocsekii,species
Rubus_glandithyrsos,species
Rubus_echinatus,species
Rubus_nemorosoides,species
Rubus_scotophilus,species
Rubus_lineatoalpestris,species
Rubus_segontii,species
Rubus_drejeri,species
Rubus_planus,species
Rubus_apetalus,species
Rubus_ferdinandimuelleri,species
Rubus_naniformis,species
Rubus_fraternalis,species
Rubus_hebecaulis,species
Rubus_novocaesarius,species
Rubus_vagabundus,species
Rubus_morifolius,species
Rubus_tectiflorus,species
Rubus_leiningeri,species
Rubus_rubicundus,species
Rubus_rotundifoliatus,species
Rubus_bochumensis,species
Rubus_campaniensis,species
Rubus_miszczenkoi,species
Rubus_stellatiflorus,species
Rubus_saguramicus,species
Rubus_polyoplus,species
Rubus_angustarum,species
Rubus_apiculatus,species
Rubus_racemosus,species
Rubus_tokinibara,species
Rubus_nitidus,species
Rubus_scenoreinus,species
Rubus_lajtnensis,species
Rubus_pedersenii,species
Rubus_sampaioanus,species
Rubus_amphitapos,species
Rubus_weihei,species
Rubus_cantabrigiensis,species
Rubus_acutispinus,species
Rubus_potentilloides,species
Rubus_villosulus,species
Rubus_calvatus,species
Rubus_pectinaroides,species
Rubus_arrigonii,species
Rubus_archboldianus,species
Rubus_weitenweberi,species
Rubus_pernagaeus,species
Rubus_callianthus,species
Rubus_amphistrophos,species
Rubus_banghamii,species
Rubus_serrulatus,species
Rubus_scaturiginum,species
Rubus_immanis,species
Rubus_zhaogoshanensis,species
Rubus_alionensis,species
Rubus_cuspidatus,species
Rubus_ceratifolius,species
Rubus_subbakonyensis,species
Rubus_madrensis,species
Rubus_aptatus,species
Rubus_depavitus,species
Rubus_stelliger,species
Rubus_horridipes,species
Rubus_stramineus,species
Rubus_amamianus,species
Rubus_randii,species
Rubus_glaucifolius,species
Rubus_leucandriformis,species
Rubus_aphanes,species
Rubus_rosiflorus,species
Rubus_assimulatus,species
Rubus_harmandii,species
Rubus_olivieri,species
Rubus_integrifolius,species
Rubus_chartaceus,species
Rubus_similis,species
Rubus_semistiriacus,species
Rubus_corrugatus,species
Rubus_septem-fontium,species
Rubus_penduliflorus,species
Rubus_trichothamnos,species
Rubus_paramethystinus,species
Rubus_hartmanii,species
Rubus_coriicolor,species
Rubus_vagus,species
Rubus_schmidelioides,species
Rubus_menglaensis,species
Rubus_secedens,species
Rubus_alnifoliolatus,species
Rubus_hebridensis,species
Rubus_sepincolus,species
Rubus_cordatus,species
Rubus_anhaltianus,species
Rubus_obsessus,species
Rubus_eriocarpus,species
Rubus_shankii,species
Rubus_silvigena,species
Rubus_guentheri,species
Rubus_eupectus,species
Rubus_probativus,species
Rubus_rubrisetulosus,species
Rubus_czarnunensis,species
Rubus_pubecens,species
Rubus_meridionalis,species
Rubus_crebrisetus,species
Rubus_dumnoniensis,species
Rubus_mollissimus,species
Rubus_abchaziensis,species
Rubus_largus,species
Rubus_russulus,species
Rubus_festivus,species
Rubus_fraudulentus,species
Rubus_polyadenus,species
Rubus_brdensis,species
Rubus_armoricus,species
Rubus_rugosus,species
Rubus_curtipetiolulatus,species
Rubus_aboriginum,species
Rubus_dunensis,species
Rubus_kanderinensis,species
Rubus_oligospermus,species
Rubus_flexipes,species
Rubus_lidforssii,species
Rubus_longistylis,species
Rubus_orgyalis,species
Rubus_valdespinosus,species
Rubus_firmus,species
Rubus_londinensis,species
Rubus_subcaucasicus,species
Rubus_holochlous,species
Rubus_chnoophyllos,species
Rubus_peduncularis,species
Rubus_riparius,species
Rubus_saxicola,species
Rubus_coburgianus,species
Rubus_incarnatus,species
Rubus_taronensis,species
Rubus_atrovinosus,species
Rubus_nakeralicus,species
Rubus_excuspidatus,species
Rubus_ferox,species
Rubus_cooperi,species
Rubus_albiflorus,species
Rubus_argutipilus,species
Rubus_expansus,species
Rubus_truncatifolius,species
Rubus_lindleianus,species
Rubus_sellowii,species
Rubus_scoticus,species
Rubus_patulistamineus,species
Rubus_lorentzianus,species
Rubus_silvae-thuringiae,species
Rubus_iscanus,species
Rubus_subcalvus,species
Rubus_lactecoloratus,species
Rubus_josefianus,species
Rubus_tzemiensis,species
Rubus_bakeranus,species
Rubus_steudneri,species
Rubus_satotakashii,species
Rubus_glaucoxylon,species
Rubus_universalis,species
Rubus_aculeo-idaeus,species
Rubus_bellispinosus,species
Rubus_pararosifolius,species
Rubus_extensifolius,species
Rubus_pallidifolius,species
Rubus_pseudapricus,species
Rubus_holoverus,species
Rubus_micantiformis,species
Rubus_rosarius,species
Rubus_polyanthus,species
Rubus_acidacanthos,species
Rubus_rosa,species
Rubus_allanderi,species
Rubus_amplistipulis,species
Rubus_parlinii,species
Rubus_jamaicensis,species
Rubus_nouletii,species
Rubus_discors,species
Rubus_echinatoides,species
Rubus_aculiferus,species
Rubus_hebetatus,species
Rubus_intercurrens,species
Rubus_villosior,species
Rubus_radicans,species
Rubus_flexuosus,species
Rubus_ostryifolius,species
Rubus_fallens,species
Rubus_anceps,species
Rubus_nelsonii,species
Rubus_saltuivagus,species
Rubus_holtenii,species
Rubus_ambulans,species
Rubus_laegaardii,species
Rubus_wessbergii,species
Rubus_rotundatiformis,species
Rubus_leptothyrsus,species
Rubus_rarus,species
Rubus_riparum,species
Rubus_ludensis,species
Rubus_fuscoviridis,species
Rubus_callistachys,species
Rubus_babingtonii,species
Rubus_khekii,species
Rubus_breviglandulosus,species
Rubus_dissimulans,species
Rubus_condensatiformis,species
Rubus_castellarnaui,species
Rubus_mallotifolius,species
Rubus_babingtonianus,species
Rubus_hylocharis,species
Rubus_ettendorfensis,species
Rubus_macrothyrsus,species
Rubus_pseudoapetalus,species
Rubus_effrenalus,species
Rubus_majusculus,species
Rubus_compactus,species
Rubus_leptobelus,species
Rubus_tygartensis,species
Rubus_remotifolius,species
Rubus_intensior,species
Rubus_prostratus,species
Rubus_mollifrons,species
Rubus_cyclops,species
Rubus_lissahorensis,species
Rubus_leightonii,species
Rubus_oegacalyx,species
Rubus_vigursii,species
Rubus_cerdicii,species
Rubus_brachyacanthos,species
Rubus_yenosimanus,species
Rubus_strictus,species
Rubus_fissus,species
Rubus_sehnetzleri,species
Rubus_venosus,species
Rubus_glandisepalus,species
Rubus_naruhashii,species
Rubus_pierrati,species
Rubus_diclinis,species
Rubus_melanodermis,species
Rubus_flexisetus,species
Rubus_liboensis,species
Rubus_navus,species
Rubus_christianseniorum,species
Rubus_delicaticaulis,species
Rubus_tauni,species
Rubus_dasyphyllus,species
Rubus_subopacus,species
Rubus_eiderianus,species
Rubus_siekensis,species
Rubus_petrakii,species
Rubus_trigonus,species
Rubus_praticolor,species
Rubus_undahundus,species
Rubus_yanyunii,species
Rubus_okamotoanus,species
Rubus_frutectorum,species
Rubus_poliothyrsus,species
Rubus_coriaceus,species
Rubus_langei,species
Rubus_porcii,species
Rubus_meridianus,species
Rubus_cimbricus,species
Rubus_muelleri,species
Rubus_miser,species
Rubus_arnamianus,species
Rubus_scheutzii,species
Rubus_henriquesii,species
Rubus_atrichantherus,species
Rubus_slavonicus,species
Rubus_dolosus,species
Rubus_crudelis,species
Rubus_steelei,species
Rubus_widderi,species
Rubus_pascuus,species
Rubus_capitatus,species
Rubus_dolichocarpus,species
Rubus_fellatae,species
Rubus_terribilis,species
Rubus_praestans,species
Rubus_eurythyrsiger,species
Rubus_hindii,species
Rubus_gulosus,species
Rubus_aequiparus,species
Rubus_costaricanus,species
Rubus_tenuiarmatus,species
Rubus_stroblii,species
Rubus_aristisepalus,species
Rubus_floricomus,species
Rubus_centralis,species
Rubus_dinacanthus,species
Rubus_ciuceaensis,species
Rubus_inferior,species
Rubus_similatus,species
Rubus_lucidus,species
Rubus_macgregorii,species
Rubus_egregiusculus,species
Rubus_erlangeri,species
Rubus_conanictuensis,species
Rubus_apogaeus,species
Rubus_confinis,species
Rubus_babae,species
Rubus_napophiloides,species
Rubus_accrescens,species
Rubus_curvispinus,species
Rubus_limitis,species
Rubus_rutilis,species
Rubus_heterocladus,species
Rubus_amphichlous,species
Rubus_microstemon,species
Rubus_maassii,species
Rubus_phaeocarpus,species
Rubus_eburovicensis,species
Rubus_histriculus,species
Rubus_errabundus,species
Rubus_gossypiatus,species
Rubus_heterophyllus,species
Rubus_foliaceistipulatus,species
Rubus_newtonii,species
Rubus_brachyadenes,species
Rubus_monachus,species
Rubus_anglobelgicus,species
Rubus_florulentus,species
Rubus_macroacanthos,species
Rubus_aromaticus,species
Rubus_inclinis,species
Rubus_oboranus,species
Rubus_tawadanus,species
Rubus_lichuanensis,species
Rubus_subsessilis,species
Rubus_chondruzensis,species
Rubus_deznensis,species
Rubus_ariconiensis,species
Rubus_gachetensis,species
Rubus_botryeros,species
Rubus_parviforens,species
Rubus_pydarensis,species
Rubus_peruncinatus,species
Rubus_dilatatifolius,species
Rubus_obsectifrons,species
Rubus_neoburgensis,species
Rubus_transvestitus,species
Rubus_albionis,species
Rubus_gariannensis,species
Rubus_intersitus,species
Rubus_extans,species
Rubus_slesvicensis,species
Rubus_nemorosus,species
Rubus_laetus,species
Rubus_uniflorus,species
Rubus_sectiramus,species
Rubus_paxii,species
Rubus_javens,species
Rubus_sordirosanthus,species
Rubus_kiesewetteri,species
Rubus_anisostylus,species
Rubus_aspratilis,species
Rubus_napephilus,species
Rubus_melanoxylon,species
Rubus_chlorocalyx,species
Rubus_vepallidus,species
Rubus_pseudostyriacus,species
Rubus_prestonensis,species
Rubus_linkianus,species
Rubus_pallescens,species
Rubus_angustifrons,species
Rubus_centiformis,species
Rubus_brigantinus,species
Rubus_appropinquatus,species
Rubus_carlscronensis,species
Rubus_calvifolius,species
Rubus_scopulorum,species
Rubus_hillii,species
Rubus_subvelutinus,species
Rubus_peramoenus,species
Rubus_landoltii,species
Rubus_leptothyrsos,species
Rubus_jambosoides,species
Rubus_multiformis,species
Rubus_philadelphicus,species
Rubus_pseudothyrsanthus,species
Rubus_randolphiorum,species
Rubus_scabrosus,species
Rubus_trichanthus,species
Rubus_iceniensis,species
Rubus_platyphyllos,species
Rubus_surrejanus,species
Rubus_indicissus,species
Rubus_semivulneriferus,species
Rubus_olympicus,species
Rubus_scheffleri,species
Rubus_frondicomus,species
Rubus_bartonianus,species
Rubus_mundus,species
Rubus_edeesii,species
Rubus_cartalinicus,species
Rubus_adulans,species
Rubus_symmetros,species
Rubus_ristonii,species
Rubus_enoplostachys,species
Rubus_quineyi,species
Rubus_napocharis,species
Rubus_heterophylloides,species
Rubus_axillaris,species
Rubus_rhomboidalis,species
Rubus_kajikumaichigo,species
Rubus_sergii,species
Rubus_mucronatiformis,species
Rubus_canterburiensis,species
Rubus_adustus,species
Rubus_inaequidentatus,species
Rubus_pulchricaulis,species
Rubus_fuscorubens,species
Rubus_tenuipilus,species
Rubus_hypomallos,species
Rubus_gayeri,species
Rubus_viridescens,species
Rubus_penicuius,species
Rubus_runssorensis,species
Rubus_laxus,species
Rubus_castroviejoi,species
Rubus_ampelinus,species
Rubus_bouvetianus,species
Rubus_bifrontii,species
Rubus_corbierei,species
Rubus_gansuensis,species
Rubus_ordovicum,species
Rubus_caudatisepalus,species
Rubus_colmariensis,species
Rubus_coalitispinus,species
Rubus_polycarpiformis,species
Rubus_hypopectus,species
Rubus_papuanus,species
Rubus_pseudorivularis,species
Rubus_rosaceus,species
Rubus_calopalmatus,species
Rubus_lanuginosus,species
Rubus_inhorrens,species
Rubus_neovestitus,species
Rubus_buescherianus,species
Rubus_trichacanthos,species
Rubus_polyoplon,species
Rubus_lucentifolius,species
Rubus_tinifolius,species
Rubus_coriifolius,species
Rubus_warrenii,species
Rubus_percrispus,species
Rubus_perspicuus,species
Rubus_leptosepalus,species
Rubus_lacustris,species
Rubus_haitiensis,species
Rubus_herzogii,species
Rubus_betckei,species
Rubus_hyrcanus,species
Rubus_acuminum,species
Rubus_newbridgensis,species
Rubus_impeditus,species
Rubus_boraeanus,species
Rubus_eriocaulon,species
Rubus_pycnostachys,species
Rubus_lingua,species
Rubus_wuzhianus,species
Rubus_conchyliatus,species
Rubus_lobatus,species
Rubus_rosanthus,species
Rubus_chiliadenus,species
Rubus_calviformis,species
Rubus_erioclados,species
Rubus_echinosepalus,species
Rubus_moylei,species
Rubus_crassidens,species
Rubus_pseudopallidus,species
Rubus_transmarinus,species
Rubus_alcaefolius,species
Rubus_cotteswoldensis,species
Rubus_cazanensis,species
Rubus_caudatus,species
Rubus_ludwigii,species
Rubus_oenensis,species
Rubus_convivalis,species
Rubus_newbouldii,species
Rubus_subnitens,species
Rubus_volkensianus,species
Rubus_integer,species
Rubus_schistophilus,species
Rubus_asirensis,species
Rubus_subcalvatus,species
Rubus_leptadenes,species
Rubus_depulsorius,species
Rubus_trianguliformis,species
Rubus_nigakuma,species
Rubus_fagifolius,species
Rubus_parahebecarpus,species
Rubus_philyrophyllus,species
Rubus_aequalidens,species
Rubus_vallicularum,species
Rubus_leucanthemus,species
Rubus_ostrinus,species
Rubus_floccosus,species
Rubus_dilatatus,species
Rubus_alpinivagus,species
Rubus_trinitatis,species
Rubus_consobrinus,species
Rubus_notatus,species
Rubus_viburnifolius,species
Rubus_hostilis,species
Rubus_bartramii,species
Rubus_palmeri,species
Rubus_kisoensis,species
Rubus_angustifactus,species
Rubus_vadalis,species
Rubus_mulleri,species
Rubus_squarrosus,species
Rubus_ferriararum,species
Rubus_populifolius,species
Rubus_malipoensis,species
Rubus_bremon,species
Rubus_fabryi,species
Rubus_septicola,species
Rubus_vulnificus,species
Rubus_trinovantium,species
Rubus_ambigens,species
Rubus_microphyllus,species
Rubus_debilis,species
Rubus_kupcokianus,species
Rubus_congestiflorus,species
Rubus_tephracanthos,species
Rubus_trachyadenes,species
Rubus_trijugus,species
Rubus_pseudomelanoxylon,species
Rubus_celticus,species
Rubus_perdigitatus,species
Rubus_exeter,species
Rubus_adornatus,species
Rubus_takhtadjanii,species
Rubus_bullatus,species
Rubus_avilcolus,species
Rubus_strictellus,species
Rubus_subjunctus,species
Rubus_kenoensis,species
Rubus_flavianus,species
Rubus_semiconstructus,species
Rubus_polytrichus,species
Rubus_chlorothyrsos,species
Rubus_pfuhlianus,species
Rubus_shihae,species
Rubus_friesiorum,species
Rubus_nigerrimus,species
Rubus_laxatiflorus,species
Rubus_tiliaster,species
Rubus_belgicus,species
Rubus_laxissimus,species
Rubus_leucophaeus,species
Rubus_tamdaoensis,species
Rubus_parvipetalus,species
Rubus_braeuckeri,species
Rubus_continens,species
Rubus_heimerlii,species
Rubus_darssensis,species
Rubus_arvernica,species
Rubus_pycnophyllus,species
